trade_type,entry_time,entry_price,exit_time,exit_price,size,gross_pnl_inr,swap_charges_inr,fees_inr,mae_inr,net_pnl_inr,margin_inr,status
SHORT_ORIG,2024-08-28 06:00:00,31.36721,2024-08-28 06:00:00,30.36721,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-30 13:15:00,31.23131,2024-08-30 13:15:00,30.23131,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-30 16:45:00,30.73131,2024-08-30 16:45:00,29.73131,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-09-02 01:30:00,30.71291,2024-09-02 01:30:00,29.71291,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-09-03 01:00:00,30.37959,2024-09-03 01:00:00,29.37959,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-09-03 13:45:00,29.87959,2024-09-03 13:45:00,28.87959,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-09-04 01:15:00,29.91791,2024-09-04 01:15:00,28.91791,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-09-03 13:45:00,27.87959,2024-09-05 02:30:00,28.37959,0.01000,2200.00000,-39.94000,88.74000,626.51160,2071.32000,79.46000,CLOSED_TP
LONG,2024-09-04 01:15:00,27.91791,2024-09-05 08:00:00,28.41791,0.01000,2200.00000,-19.97000,88.74000,641.11960,2091.29000,79.46000,CLOSED_TP
LONG,2024-09-03 01:00:00,28.37959,2024-09-05 13:15:00,28.87959,0.01000,2200.00000,-39.94000,88.74000,2826.51160,2071.32000,79.46000,CLOSED_TP
SHORT_ORIG,2024-09-06 01:30:00,30.68505,2024-09-06 01:30:00,29.68505,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-09-06 16:00:00,30.18505,2024-09-06 16:00:00,29.18505,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-09-09 01:00:00,29.82756,2024-09-09 01:00:00,28.82756,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-09-09 01:00:00,27.82756,2024-09-09 14:15:00,28.32756,0.01000,2200.00000,-0.00000,88.74000,560.39720,2111.26000,79.46000,CLOSED_TP
SHORT_ORIG,2024-09-10 14:00:00,30.20248,2024-09-10 14:00:00,29.20248,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-09-06 16:00:00,28.18505,2024-09-11 06:00:00,28.68505,0.01000,2200.00000,-99.85000,88.74000,2164.15760,2011.41000,79.46000,CLOSED_TP
LONG,2024-09-10 14:00:00,28.20248,2024-09-11 06:00:00,28.70248,0.01000,2200.00000,-19.97000,88.74000,758.02760,2091.29000,79.46000,CLOSED_TP
SHORT_ORIG,2024-09-11 14:00:00,30.28805,2024-09-11 14:00:00,29.28805,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-09-11 14:00:00,28.28805,2024-09-12 05:30:00,28.78805,0.01000,2200.00000,-19.97000,88.74000,896.49560,2091.29000,79.46000,CLOSED_TP
LONG,2024-08-30 16:45:00,28.73131,2024-09-12 13:00:00,29.23131,0.01000,2200.00000,-259.61000,88.74000,4567.67960,1851.65000,79.46000,CLOSED_TP
LONG,2024-09-02 01:30:00,28.71291,2024-09-12 13:00:00,29.21291,0.01000,2200.00000,-199.70000,88.74000,4486.74160,1911.56000,79.46000,CLOSED_TP
LONG,2024-09-06 01:30:00,28.68505,2024-09-12 13:00:00,29.18505,0.01000,2200.00000,-119.82000,88.74000,4364.15760,1991.44000,79.46000,CLOSED_TP
LONG,2024-08-30 13:15:00,29.23131,2024-09-12 16:00:00,29.73131,0.01000,2200.00000,-259.61000,88.74000,6767.67960,1851.65000,79.46000,CLOSED_TP
LONG,2024-08-28 06:00:00,29.36721,2024-09-12 19:45:00,29.86721,0.01000,2200.00000,-299.55000,88.74000,7365.65940,1811.71000,79.46000,CLOSED_TP
